unique_id,status,thread_id,execution_time,adapter_response,relation_name,start_time,end_time,model_id,thread,execution_time_sec
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33,2025-01-14 14:43:36.447122+00:00,2025-01-14 14:43:36.848184+00:00,model.my_dbt_project.slv_cubo33,Thread-1 (worker),0.403759241104126
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_escolas_bilingue,2025-01-14 14:43:36.857946+00:00,2025-01-14 14:43:37.194302+00:00,model.my_dbt_project.slv_escolas_bilingue,Thread-1 (worker),0.3387718200683594
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_parceiros_novo_perfil,2025-01-14 14:43:37.199750+00:00,2025-01-14 14:43:37.592360+00:00,model.my_dbt_project.slv_parceiros_novo_perfil,Thread-1 (worker),0.3946049213409424
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024,2025-01-14 14:43:37.601313+00:00,2025-01-14 14:43:37.936865+00:00,model.my_dbt_project.gld_cubo33_2024,Thread-1 (worker),0.3396437168121338
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_alunado,2025-01-14 14:43:37.950502+00:00,2025-01-14 14:43:38.276003+00:00,model.my_dbt_project.gld_cubo33_2024_alunado,Thread-1 (worker),0.3297972679138183
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_tkm,2025-01-14 14:43:38.282900+00:00,2025-01-14 14:43:38.616584+00:00,model.my_dbt_project.gld_cubo33_2024_tkm,Thread-1 (worker),0.336674690246582
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33_filter_aluno,2025-01-14 14:43:38.625102+00:00,2025-01-14 14:43:38.961027+00:00,model.my_dbt_project.slv_cubo33_filter_aluno,Thread-1 (worker),0.3398823738098144
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_empresas,2025-01-14 14:43:38.972007+00:00,2025-01-14 14:43:39.308294+00:00,model.my_dbt_project.gld_cubo33_empresas,Thread-1 (worker),0.3402776718139648
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_parceiros_alunado_rm,2025-01-14 14:43:39.317800+00:00,2025-01-14 14:43:39.668742+00:00,model.my_dbt_project.gld_parceiros_alunado_rm,Thread-1 (worker),0.3539505004882812
,success,,,OK,DB_DLK_INTMERCDB.dbo.brz_parceiros_segmentados,2025-01-14 17:50:07.341725+00:00,2025-01-14 17:50:08.498665+00:00,model.my_dbt_project.brz_parceiros_segmentados,Thread-1 (worker),1.158930778503418
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_alunado,2025-01-14 17:50:08.507633+00:00,2025-01-14 17:50:08.894349+00:00,model.my_dbt_project.gld_cubo33_alunado,Thread-1 (worker),0.3916945457458496
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_escolas_bilingue_com_enem,2025-01-14 17:50:08.907275+00:00,2025-01-14 17:50:09.286195+00:00,model.my_dbt_project.gld_escolas_bilingue_com_enem,Thread-1 (worker),0.3834145069122314
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33,2025-01-14 17:50:09.298667+00:00,2025-01-14 17:50:09.687571+00:00,model.my_dbt_project.slv_cubo33,Thread-1 (worker),0.3934559822082519
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_escolas_bilingue,2025-01-14 17:50:09.701125+00:00,2025-01-14 17:50:10.132367+00:00,model.my_dbt_project.slv_escolas_bilingue,Thread-1 (worker),0.4371917247772217
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_parceiros_novo_perfil,2025-01-14 17:50:10.143303+00:00,2025-01-14 17:50:10.566926+00:00,model.my_dbt_project.slv_parceiros_novo_perfil,Thread-1 (worker),0.4276566505432129
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024,2025-01-14 17:50:10.578897+00:00,2025-01-14 17:50:10.957098+00:00,model.my_dbt_project.gld_cubo33_2024,Thread-1 (worker),0.3821947574615478
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_alunado,2025-01-14 17:50:10.965988+00:00,2025-01-14 17:50:11.351703+00:00,model.my_dbt_project.gld_cubo33_2024_alunado,Thread-1 (worker),0.3906252384185791
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_tkm,2025-01-14 17:50:11.362586+00:00,2025-01-14 17:50:11.724716+00:00,model.my_dbt_project.gld_cubo33_2024_tkm,Thread-1 (worker),0.3670477867126465
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33_filter_aluno,2025-01-14 17:50:11.737641+00:00,2025-01-14 17:50:12.126307+00:00,model.my_dbt_project.slv_cubo33_filter_aluno,Thread-1 (worker),0.3946473598480224
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_empresas,2025-01-14 17:50:12.138269+00:00,2025-01-14 17:50:12.524020+00:00,model.my_dbt_project.gld_cubo33_empresas,Thread-1 (worker),0.3887288570404053
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_parceiros_alunado_rm,2025-01-14 17:50:12.531412+00:00,2025-01-14 17:50:12.901031+00:00,model.my_dbt_project.gld_parceiros_alunado_rm,Thread-1 (worker),0.373685359954834
,success,,,OK,DB_DLK_INTMERCDB.dbo.brz_parceiros_segmentados,2025-01-14 18:12:13.293514+00:00,2025-01-14 18:12:14.126907+00:00,model.my_dbt_project.brz_parceiros_segmentados,Thread-1 (worker),0.836315393447876
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_alunado,2025-01-14 18:12:14.134880+00:00,2025-01-14 18:12:14.481235+00:00,model.my_dbt_project.gld_cubo33_alunado,Thread-1 (worker),0.3493452072143554
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_escolas_bilingue_com_enem,2025-01-14 18:12:14.490203+00:00,2025-01-14 18:12:14.858211+00:00,model.my_dbt_project.gld_escolas_bilingue_com_enem,Thread-1 (worker),0.3699972629547119
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33,2025-01-14 18:12:14.863188+00:00,2025-01-14 18:12:15.239938+00:00,model.my_dbt_project.slv_cubo33,Thread-1 (worker),0.3797390460968017
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_escolas_bilingue,2025-01-14 18:12:15.247989+00:00,2025-01-14 18:12:15.606857+00:00,model.my_dbt_project.slv_escolas_bilingue,Thread-1 (worker),0.3638880252838135
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_parceiros_novo_perfil,2025-01-14 18:12:15.620508+00:00,2025-01-14 18:12:16.107261+00:00,model.my_dbt_project.slv_parceiros_novo_perfil,Thread-1 (worker),0.4918174743652344
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024,2025-01-14 18:12:16.119819+00:00,2025-01-14 18:12:16.500630+00:00,model.my_dbt_project.gld_cubo33_2024,Thread-1 (worker),0.3838839530944824
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_alunado,2025-01-14 18:12:16.511597+00:00,2025-01-14 18:12:16.888481+00:00,model.my_dbt_project.gld_cubo33_2024_alunado,Thread-1 (worker),0.3798704147338867
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_tkm,2025-01-14 18:12:16.896495+00:00,2025-01-14 18:12:17.256712+00:00,model.my_dbt_project.gld_cubo33_2024_tkm,Thread-1 (worker),0.364241361618042
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33_filter_aluno,2025-01-14 18:12:17.268591+00:00,2025-01-14 18:12:17.637770+00:00,model.my_dbt_project.slv_cubo33_filter_aluno,Thread-1 (worker),0.3731811046600342
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_empresas,2025-01-14 18:12:17.649657+00:00,2025-01-14 18:12:18.029467+00:00,model.my_dbt_project.gld_cubo33_empresas,Thread-1 (worker),0.3837110996246338
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_parceiros_alunado_rm,2025-01-14 18:12:18.039425+00:00,2025-01-14 18:12:18.429061+00:00,model.my_dbt_project.gld_parceiros_alunado_rm,Thread-1 (worker),0.3927054405212402
,success,,,OK,DB_DLK_INTMERCDB.dbo.brz_parceiros_segmentados,2025-01-14 18:22:33.573750+00:00,2025-01-14 18:22:34.396414+00:00,model.my_dbt_project.brz_parceiros_segmentados,Thread-1 (worker),0.8255765438079834
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_alunado,2025-01-14 18:22:34.405894+00:00,2025-01-14 18:22:34.765402+00:00,model.my_dbt_project.gld_cubo33_alunado,Thread-1 (worker),0.3634979724884033
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_escolas_bilingue_com_enem,2025-01-14 18:22:34.773587+00:00,2025-01-14 18:22:35.129582+00:00,model.my_dbt_project.gld_escolas_bilingue_com_enem,Thread-1 (worker),0.3599817752838135
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33,2025-01-14 18:22:35.138177+00:00,2025-01-14 18:22:35.491736+00:00,model.my_dbt_project.slv_cubo33,Thread-1 (worker),0.3565475940704345
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_escolas_bilingue,2025-01-14 18:22:35.497723+00:00,2025-01-14 18:22:35.847712+00:00,model.my_dbt_project.slv_escolas_bilingue,Thread-1 (worker),0.3529820442199707
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_parceiros_novo_perfil,2025-01-14 18:22:35.856732+00:00,2025-01-14 18:22:36.250086+00:00,model.my_dbt_project.slv_parceiros_novo_perfil,Thread-1 (worker),0.3973946571350097
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024,2025-01-14 18:22:36.257151+00:00,2025-01-14 18:22:36.673643+00:00,model.my_dbt_project.gld_cubo33_2024,Thread-1 (worker),0.4214522838592529
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_alunado,2025-01-14 18:22:36.684610+00:00,2025-01-14 18:22:37.066147+00:00,model.my_dbt_project.gld_cubo33_2024_alunado,Thread-1 (worker),0.3854589462280273
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_tkm,2025-01-14 18:22:37.077113+00:00,2025-01-14 18:22:37.446291+00:00,model.my_dbt_project.gld_cubo33_2024_tkm,Thread-1 (worker),0.3721811771392822
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33_filter_aluno,2025-01-14 18:22:37.457180+00:00,2025-01-14 18:22:37.831597+00:00,model.my_dbt_project.slv_cubo33_filter_aluno,Thread-1 (worker),0.3774058818817138
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_empresas,2025-01-14 18:22:37.842584+00:00,2025-01-14 18:22:38.218924+00:00,model.my_dbt_project.gld_cubo33_empresas,Thread-1 (worker),0.3823225498199463
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_parceiros_alunado_rm,2025-01-14 18:22:38.228894+00:00,2025-01-14 18:22:38.603651+00:00,model.my_dbt_project.gld_parceiros_alunado_rm,Thread-1 (worker),0.3778460025787353
,success,,,OK,DB_DLK_INTMERCDB.dbo.brz_parceiros_segmentados,2025-01-20 15:43:53.325419+00:00,2025-01-20 15:43:54.167266+00:00,model.my_dbt_project.brz_parceiros_segmentados,Thread-1 (worker),0.8438403606414795
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_alunado,2025-01-20 15:43:54.175239+00:00,2025-01-20 15:43:54.800877+00:00,model.my_dbt_project.gld_cubo33_alunado,Thread-1 (worker),0.6295454502105713
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_escolas_bilingue_com_enem,2025-01-20 15:43:54.808765+00:00,2025-01-20 15:43:55.164540+00:00,model.my_dbt_project.gld_escolas_bilingue_com_enem,Thread-1 (worker),0.3587644100189209
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33,2025-01-20 15:43:55.172518+00:00,2025-01-20 15:43:55.549615+00:00,model.my_dbt_project.slv_cubo33,Thread-1 (worker),0.380143404006958
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_escolas_bilingue,2025-01-20 15:43:55.558717+00:00,2025-01-20 15:43:55.935098+00:00,model.my_dbt_project.slv_escolas_bilingue,Thread-1 (worker),0.3785130977630615
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_parceiros_novo_perfil,2025-01-20 15:43:55.940766+00:00,2025-01-20 15:43:56.291299+00:00,model.my_dbt_project.slv_parceiros_novo_perfil,Thread-1 (worker),0.3525848388671875
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024,2025-01-20 15:43:56.296316+00:00,2025-01-20 15:43:56.677201+00:00,model.my_dbt_project.gld_cubo33_2024,Thread-1 (worker),0.383052110671997
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_alunado,2025-01-20 15:43:56.683328+00:00,2025-01-20 15:43:57.043951+00:00,model.my_dbt_project.gld_cubo33_2024_alunado,Thread-1 (worker),0.3625400066375732
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_tkm,2025-01-20 15:43:57.050413+00:00,2025-01-20 15:43:57.453420+00:00,model.my_dbt_project.gld_cubo33_2024_tkm,Thread-1 (worker),0.4040017127990722
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33_filter_aluno,2025-01-20 15:43:57.457037+00:00,2025-01-20 15:43:57.804690+00:00,model.my_dbt_project.slv_cubo33_filter_aluno,Thread-1 (worker),0.3485620021820068
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_empresas,2025-01-20 15:43:57.809586+00:00,2025-01-20 15:43:58.163589+00:00,model.my_dbt_project.gld_cubo33_empresas,Thread-1 (worker),0.3558719158172607
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_parceiros_alunado_rm,2025-01-20 15:43:58.168401+00:00,2025-01-20 15:43:58.531038+00:00,model.my_dbt_project.gld_parceiros_alunado_rm,Thread-1 (worker),0.3636350631713867
,success,,,OK,DB_DLK_INTMERCDB.dbo.brz_parceiros_segmentados,2025-01-20 16:42:16.603332+00:00,2025-01-20 16:42:17.437334+00:00,model.my_dbt_project.brz_parceiros_segmentados,Thread-1 (worker),0.8359150886535645
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_alunado,2025-01-20 16:42:17.445289+00:00,2025-01-20 16:42:17.791055+00:00,model.my_dbt_project.gld_cubo33_alunado,Thread-1 (worker),0.3477654457092285
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_escolas_bilingue_com_enem,2025-01-20 16:42:17.798672+00:00,2025-01-20 16:42:18.175056+00:00,model.my_dbt_project.gld_escolas_bilingue_com_enem,Thread-1 (worker),0.3794283866882324
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33,2025-01-20 16:42:18.182490+00:00,2025-01-20 16:42:18.550286+00:00,model.my_dbt_project.slv_cubo33,Thread-1 (worker),0.3721191883087158
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_escolas_bilingue,2025-01-20 16:42:18.557580+00:00,2025-01-20 16:42:18.977285+00:00,model.my_dbt_project.slv_escolas_bilingue,Thread-1 (worker),0.4236874580383301
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_parceiros_novo_perfil,2025-01-20 16:42:18.988812+00:00,2025-01-20 16:42:19.404388+00:00,model.my_dbt_project.slv_parceiros_novo_perfil,Thread-1 (worker),0.4176239967346191
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024,2025-01-20 16:42:19.411947+00:00,2025-01-20 16:42:19.809930+00:00,model.my_dbt_project.gld_cubo33_2024,Thread-1 (worker),0.4019877910614013
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_alunado,2025-01-20 16:42:19.818625+00:00,2025-01-20 16:42:20.194547+00:00,model.my_dbt_project.gld_cubo33_2024_alunado,Thread-1 (worker),0.379061222076416
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_tkm,2025-01-20 16:42:20.203279+00:00,2025-01-20 16:42:20.568615+00:00,model.my_dbt_project.gld_cubo33_2024_tkm,Thread-1 (worker),0.3691270351409912
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33_filter_aluno,2025-01-20 16:42:20.579322+00:00,2025-01-20 16:42:20.957484+00:00,model.my_dbt_project.slv_cubo33_filter_aluno,Thread-1 (worker),0.3836433887481689
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_empresas,2025-01-20 16:42:20.969089+00:00,2025-01-20 16:42:21.347272+00:00,model.my_dbt_project.gld_cubo33_empresas,Thread-1 (worker),0.3832197189331054
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_parceiros_alunado_rm,2025-01-20 16:42:21.358837+00:00,2025-01-20 16:42:21.726478+00:00,model.my_dbt_project.gld_parceiros_alunado_rm,Thread-1 (worker),0.3715822696685791
,success,,,OK,DB_DLK_INTMERCDB.dbo.brz_parceiros_segmentados,2025-01-20 17:35:41.460440+00:00,2025-01-20 17:35:42.491387+00:00,model.my_dbt_project.brz_parceiros_segmentados,Thread-1 (worker),1.032941818237305
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_alunado,2025-01-20 17:35:42.498367+00:00,2025-01-20 17:35:42.855012+00:00,model.my_dbt_project.gld_cubo33_alunado,Thread-1 (worker),0.3576078414916992
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_escolas_bilingue_com_enem,2025-01-20 17:35:42.859637+00:00,2025-01-20 17:35:43.221498+00:00,model.my_dbt_project.gld_escolas_bilingue_com_enem,Thread-1 (worker),0.3638527393341064
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33,2025-01-20 17:35:43.230399+00:00,2025-01-20 17:35:43.598947+00:00,model.my_dbt_project.slv_cubo33,Thread-1 (worker),0.3725337982177734
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_escolas_bilingue,2025-01-20 17:35:43.611902+00:00,2025-01-20 17:35:43.983673+00:00,model.my_dbt_project.slv_escolas_bilingue,Thread-1 (worker),0.3756794929504394
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_parceiros_novo_perfil,2025-01-20 17:35:43.995719+00:00,2025-01-20 17:35:44.500009+00:00,model.my_dbt_project.slv_parceiros_novo_perfil,Thread-1 (worker),0.509284257888794
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024,2025-01-20 17:35:44.510975+00:00,2025-01-20 17:35:44.891414+00:00,model.my_dbt_project.gld_cubo33_2024,Thread-1 (worker),0.385512113571167
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_alunado,2025-01-20 17:35:44.902382+00:00,2025-01-20 17:35:45.288823+00:00,model.my_dbt_project.gld_cubo33_2024_alunado,Thread-1 (worker),0.3903512954711914
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_tkm,2025-01-20 17:35:45.300775+00:00,2025-01-20 17:35:45.736387+00:00,model.my_dbt_project.gld_cubo33_2024_tkm,Thread-1 (worker),0.4387693405151367
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33_filter_aluno,2025-01-20 17:35:45.741373+00:00,2025-01-20 17:35:46.104508+00:00,model.my_dbt_project.slv_cubo33_filter_aluno,Thread-1 (worker),0.3650515079498291
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_empresas,2025-01-20 17:35:46.116487+00:00,2025-01-20 17:35:46.487589+00:00,model.my_dbt_project.gld_cubo33_empresas,Thread-1 (worker),0.3760044574737549
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_parceiros_alunado_rm,2025-01-20 17:35:46.497655+00:00,2025-01-20 17:35:46.880267+00:00,model.my_dbt_project.gld_parceiros_alunado_rm,Thread-1 (worker),0.3854656219482422
,success,,,OK,DB_DLK_INTMERCDB.dbo.brz_parceiros_segmentados,2025-01-21 14:56:33.181443+00:00,2025-01-21 14:56:34.804048+00:00,model.my_dbt_project.brz_parceiros_segmentados,Thread-1 (worker),1.6248362064361572
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_alunado,2025-01-21 14:56:34.810891+00:00,2025-01-21 14:56:35.200994+00:00,model.my_dbt_project.gld_cubo33_alunado,Thread-1 (worker),0.3931469917297363
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_escolas_bilingue_com_enem,2025-01-21 14:56:35.207972+00:00,2025-01-21 14:56:35.700249+00:00,model.my_dbt_project.gld_escolas_bilingue_com_enem,Thread-1 (worker),0.496262788772583
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33,2025-01-21 14:56:35.709222+00:00,2025-01-21 14:56:36.181511+00:00,model.my_dbt_project.slv_cubo33,Thread-1 (worker),0.4772651195526123
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_escolas_bilingue,2025-01-21 14:56:36.196639+00:00,2025-01-21 14:56:36.610740+00:00,model.my_dbt_project.slv_escolas_bilingue,Thread-1 (worker),0.4200856685638428
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_parceiros_novo_perfil,2025-01-21 14:56:36.625774+00:00,2025-01-21 14:56:37.049314+00:00,model.my_dbt_project.slv_parceiros_novo_perfil,Thread-1 (worker),0.4295186996459961
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024,2025-01-21 14:56:37.064263+00:00,2025-01-21 14:56:37.491261+00:00,model.my_dbt_project.gld_cubo33_2024,Thread-1 (worker),0.4339830875396728
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_alunado,2025-01-21 14:56:37.507216+00:00,2025-01-21 14:56:38.022838+00:00,model.my_dbt_project.gld_cubo33_2024_alunado,Thread-1 (worker),0.5237245559692383
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_tkm,2025-01-21 14:56:38.039886+00:00,2025-01-21 14:56:38.555436+00:00,model.my_dbt_project.gld_cubo33_2024_tkm,Thread-1 (worker),0.523489236831665
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33_filter_aluno,2025-01-21 14:56:38.571381+00:00,2025-01-21 14:56:38.974221+00:00,model.my_dbt_project.slv_cubo33_filter_aluno,Thread-1 (worker),0.4087622165679931
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_empresas,2025-01-21 14:56:38.986130+00:00,2025-01-21 14:56:39.395376+00:00,model.my_dbt_project.gld_cubo33_empresas,Thread-1 (worker),0.4132478237152099
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_parceiros_alunado_rm,2025-01-21 14:56:39.404344+00:00,2025-01-21 14:56:39.864716+00:00,model.my_dbt_project.gld_parceiros_alunado_rm,Thread-1 (worker),0.463350772857666
,success,,,OK,DB_DLK_INTMERCDB.dbo.brz_parceiros_segmentados,2025-01-21 15:01:17.829526+00:00,2025-01-21 15:01:19.011820+00:00,model.my_dbt_project.brz_parceiros_segmentados,Thread-1 (worker),1.1852943897247314
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_alunado,2025-01-21 15:01:19.019797+00:00,2025-01-21 15:01:19.399103+00:00,model.my_dbt_project.gld_cubo33_alunado,Thread-1 (worker),0.3822944164276123
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_escolas_bilingue_com_enem,2025-01-21 15:01:19.406077+00:00,2025-01-21 15:01:19.792277+00:00,model.my_dbt_project.gld_escolas_bilingue_com_enem,Thread-1 (worker),0.3901920318603515
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33,2025-01-21 15:01:19.801255+00:00,2025-01-21 15:01:20.226284+00:00,model.my_dbt_project.slv_cubo33,Thread-1 (worker),0.4289336204528808
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_escolas_bilingue,2025-01-21 15:01:20.241239+00:00,2025-01-21 15:01:20.669152+00:00,model.my_dbt_project.slv_escolas_bilingue,Thread-1 (worker),0.4339752197265625
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_parceiros_novo_perfil,2025-01-21 15:01:20.684199+00:00,2025-01-21 15:01:21.166473+00:00,model.my_dbt_project.slv_parceiros_novo_perfil,Thread-1 (worker),0.487274169921875
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024,2025-01-21 15:01:21.182421+00:00,2025-01-21 15:01:21.605610+00:00,model.my_dbt_project.gld_cubo33_2024,Thread-1 (worker),0.4291646480560303
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_alunado,2025-01-21 15:01:21.618870+00:00,2025-01-21 15:01:22.064918+00:00,model.my_dbt_project.gld_cubo33_2024_alunado,Thread-1 (worker),0.4508719444274902
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_tkm,2025-01-21 15:01:22.080796+00:00,2025-01-21 15:01:22.560495+00:00,model.my_dbt_project.gld_cubo33_2024_tkm,Thread-1 (worker),0.4866719245910644
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33_filter_aluno,2025-01-21 15:01:22.575529+00:00,2025-01-21 15:01:23.006650+00:00,model.my_dbt_project.slv_cubo33_filter_aluno,Thread-1 (worker),0.4370598793029785
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_empresas,2025-01-21 15:01:23.020124+00:00,2025-01-21 15:01:23.451935+00:00,model.my_dbt_project.gld_cubo33_empresas,Thread-1 (worker),0.4383060932159424
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_parceiros_alunado_rm,2025-01-21 15:01:23.467803+00:00,2025-01-21 15:01:23.878312+00:00,model.my_dbt_project.gld_parceiros_alunado_rm,Thread-1 (worker),0.4164917469024658
,success,,,OK,DB_DLK_INTMERCDB.dbo.brz_parceiros_segmentados,2025-01-21 17:29:34.556286+00:00,2025-01-21 17:29:35.350093+00:00,model.my_dbt_project.brz_parceiros_segmentados,Thread-1 (worker),0.7958014011383057
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_alunado,2025-01-21 17:29:35.356781+00:00,2025-01-21 17:29:35.690042+00:00,model.my_dbt_project.gld_cubo33_alunado,Thread-1 (worker),0.3352673053741455
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_escolas_bilingue_com_enem,2025-01-21 17:29:35.696753+00:00,2025-01-21 17:29:36.019112+00:00,model.my_dbt_project.gld_escolas_bilingue_com_enem,Thread-1 (worker),0.3243558406829834
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33,2025-01-21 17:29:36.025726+00:00,2025-01-21 17:29:36.406974+00:00,model.my_dbt_project.slv_cubo33,Thread-1 (worker),0.3832855224609375
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_escolas_bilingue,2025-01-21 17:29:36.412467+00:00,2025-01-21 17:29:36.736106+00:00,model.my_dbt_project.slv_escolas_bilingue,Thread-1 (worker),0.3261408805847168
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_parceiros_novo_perfil,2025-01-21 17:29:36.742085+00:00,2025-01-21 17:29:37.085383+00:00,model.my_dbt_project.slv_parceiros_novo_perfil,Thread-1 (worker),0.3453676700592041
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024,2025-01-21 17:29:37.092360+00:00,2025-01-21 17:29:37.416557+00:00,model.my_dbt_project.gld_cubo33_2024,Thread-1 (worker),0.3261945247650146
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_alunado,2025-01-21 17:29:37.423167+00:00,2025-01-21 17:29:37.748524+00:00,model.my_dbt_project.gld_cubo33_2024_alunado,Thread-1 (worker),0.327315092086792
